"Year","Question","Area","Area_abbr","Demographics_Type","Demographics_Value","Percent","Low_Confidence_Interval","High_Confidence_Interval","Confidence_Interval_Formatted","Data_Label","Percentile_Range"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Guam","GU","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Hawaii","HI","Total","Total","32.3","30.5","34.0","32.3 (30.5-34.0)","31.9% - 32.9%","51-75th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Idaho","ID","Total","Total","28.4","26.4","30.3","28.4 (26.4-30.3)","26.3% - 29.5%","0-25th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Illinois","IL","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Indiana","IN","Total","Total","30.9","29.8","32.0","30.9 (29.8-32.0)","29.7% - 31.3%","26-50th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Iowa","IA","Total","Total","31.9","30.5","33.3","31.9 (30.5-33.3)","31.9% - 32.9%","51-75th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Kansas","KS","Total","Total","29.5","28.3","30.7","29.5 (28.3-30.7)","26.3% - 29.5%","0-25th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Kentucky","KY","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Louisiana","LA","Total","Total","35.5","33.6","37.4","35.5 (33.6-37.4)","33.0% - 35.6%","76-100th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Maine","ME","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Maryland","MD","Total","Total","31.3","30.0","32.5","31.3 (30.0-32.5)","29.7% - 31.3%","26-50th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Massachusetts","MA","Total","Total","31.3","29.9","32.7","31.3 (29.9-32.7)","29.7% - 31.3%","26-50th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Michigan","MI","Total","Total","31.1","29.4","32.9","31.1 (29.4-32.9)","29.7% - 31.3%","26-50th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Minnesota","MN","Total","Total","29.2","28.2","30.2","29.2 (28.2-30.2)","26.3% - 29.5%","0-25th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Mississippi","MS","Total","Total","33.9","31.5","36.2","33.9 (31.5-36.2)","33.0% - 35.6%","76-100th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Missouri","MO","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Montana","MT","Total","Total","29.3","27.8","30.8","29.3 (27.8-30.8)","26.3% - 29.5%","0-25th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Nebraska","NE","Total","Total","28.4","26.7","30.0","28.4 (26.7-30.0)","26.3% - 29.5%","0-25th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Nevada","NV","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","New Hampshire","NH","Total","Total","29.1","27.2","30.9","29.1 (27.2-30.9)","26.3% - 29.5%","0-25th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","New Jersey","NJ","Total","Total","29.7","28.3","31.2","29.7 (28.3-31.2)","29.7% - 31.3%","26-50th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","New Mexico","NM","Total","Total","33.2","30.6","35.8","33.2 (30.6-35.8)","33.0% - 35.6%","76-100th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","New York","NY","Total","Total","32.4","31.2","33.7","32.4 (31.2-33.7)","31.9% - 32.9%","51-75th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","North Carolina","NC","Total","Total","27.9","26.1","29.7","27.9 (26.1-29.7)","26.3% - 29.5%","0-25th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","North Dakota","ND","Total","Total","28.9","27.2","30.6","28.9 (27.2-30.6)","26.3% - 29.5%","0-25th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Ohio","OH","Total","Total","33.2","31.3","35.1","33.2 (31.3-35.1)","33.0% - 35.6%","76-100th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Oklahoma","OK","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Oregon","OR","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Pennsylvania","PA","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Puerto Rico","PR","Total","Total","35.6","33.4","37.8","35.6 (33.4-37.8)","33.0% - 35.6%","76-100th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Rhode Island","RI","Total","Total","32.1","30.2","34.0","32.1 (30.2-34.0)","31.9% - 32.9%","51-75th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","South Carolina","SC","Total","Total","30.9","29.0","32.7","30.9 (29.0-32.7)","29.7% - 31.3%","26-50th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","South Dakota","SD","Total","Total","26.3","23.4","29.3","26.3 (23.4-29.3)","26.3% - 29.5%","0-25th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Tennessee","TN","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Texas","TX","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","U.S. Virgin Islands","VI","Total","Total","33.0","25.6","40.4","33.0 (25.6-40.4)","33.0% - 35.6%","76-100th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Utah","UT","Total","Total","33.7","32.5","34.9","33.7 (32.5-34.9)","33.0% - 35.6%","76-100th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Vermont","VT","Total","Total","29.2","27.6","30.8","29.2 (27.6-30.8)","26.3% - 29.5%","0-25th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Virginia","VA","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Washington","WA","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","West Virginia","WV","Total","Total","31.9","30.3","33.5","31.9 (30.3-33.5)","31.9% - 32.9%","51-75th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Wisconsin","WI","Total","Total","30.9","29.6","32.1","30.9 (29.6-32.1)","29.7% - 31.3%","26-50th percentile"
"2024","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Wyoming","WY","Total","Total","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable","Data Unavailable"
"2023","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Alabama","AL","Total","Total","34.0","31.9","36.1","34.0 (31.9-36.1)","33.5% - 37.7%","76-100th percentile"
"2023","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Alaska","AK","Total","Total","32.0","30.2","33.9","32.0 (30.2-33.9)","31.6% - 33.3%","51-75th percentile"
"2023","How often do you feel socially isolated from others? (Reworded for 2023-2025: How often do you feel lonely?) (optional module)","Arizona","AZ","Total","Total","30.1","28.7","31.6","30.1 (28.7-31.6)","29.9% - 31.2%","26-50th percentile"
